Date,mfcc_mean1,mfcc_mean2,mfcc_mean3,mfcc_mean4,mfcc_mean5,mfcc_mean6,mfcc_mean7,mfcc_mean8,mfcc_mean9,mfcc_mean10,mfcc_mean11,mfcc_mean12,mfcc_mean13,mfcc_std1,mfcc_std2,mfcc_std3,mfcc_std4,mfcc_std5,mfcc_std6,mfcc_std7,mfcc_std8,mfcc_std9,mfcc_std10,mfcc_std11,mfcc_std12,mfcc_std13,mfcc_min1,mfcc_min2,mfcc_min3,mfcc_min4,mfcc_min5,mfcc_min6,mfcc_min7,mfcc_min8,mfcc_min9,mfcc_min10,mfcc_min11,mfcc_min12,mfcc_min13,mfcc_max1,mfcc_max2,mfcc_max3,mfcc_max4,mfcc_max5,mfcc_max6,mfcc_max7,mfcc_max8,mfcc_max9,mfcc_max10,mfcc_max11,mfcc_max12,mfcc_max13,mfcc_perc25_1,mfcc_perc25_2,mfcc_perc25_3,mfcc_perc25_4,mfcc_perc25_5,mfcc_perc25_6,mfcc_perc25_7,mfcc_perc25_8,mfcc_perc25_9,mfcc_perc25_10,mfcc_perc25_11,mfcc_perc25_12,mfcc_perc25_13,mfcc_perc50_1,mfcc_perc50_2,mfcc_perc50_3,mfcc_perc50_4,mfcc_perc50_5,mfcc_perc50_6,mfcc_perc50_7,mfcc_perc50_8,mfcc_perc50_9,mfcc_perc50_10,mfcc_perc50_11,mfcc_perc50_12,mfcc_perc50_13,mfcc_perc75_1,mfcc_perc75_2,mfcc_perc75_3,mfcc_perc75_4,mfcc_perc75_5,mfcc_perc75_6,mfcc_perc75_7,mfcc_perc75_8,mfcc_perc75_9,mfcc_perc75_10,mfcc_perc75_11,mfcc_perc75_12,mfcc_perc75_13,sbw_mean,sbw_std,sbw_min,sbw_max,sbw_perc25,sbw_perc50,sbw_perc75
2024-05-14 00:01:09,-672.1535034179688,-6.602713108062744,-13.975591659545898,16.63901138305664,3.8252546787261963,7.7963361740112305,1.38698148727417,-7.466745376586914,6.163583755493164,10.930624961853027,0.16612879931926727,3.237091064453125,-1.442568063735962,169.9384002685547,64.82856750488281,21.37289810180664,24.114076614379883,30.302305221557617,21.26264190673828,23.20966339111328,16.706958770751953,13.847283363342285,15.224798202514648,10.485885620117188,11.697330474853516,10.418733596801758,-781.4747924804688,-205.1136474609375,-69.72412872314453,-17.35009002685547,-75.24794006347656,-59.68973922729492,-78.26651000976562,-51.33195495605469,-22.317138671875,-12.517862319946289,-25.40477752685547,-34.87727737426758,-30.79998779296875,-116.8037338256836,115.39866638183594,22.72791290283203,78.63168334960938,76.89424133300781,58.235191345214844,48.046051025390625,22.548723220825195,44.82400894165039,51.02815628051758,25.015071868896484,25.95362663269043,14.627605438232422,-778.48193359375,0.0,-31.017507553100586,0.0,-3.7759454250335693,0.0,-3.416154384613037,-20.80520248413086,0.0,0.0,-6.469366073608398,-0.572522759437561,-6.620883941650391,-748.2166137695312,1.1850321292877197,-6.048851490020752,7.9892168045043945,0.0,2.959850311279297,0.2454957664012909,0.0,1.443052887916565,5.4899797439575195,0.0,0.5538156032562256,0.0,-638.0680541992188,23.14924430847168,0.0,27.587757110595703,21.253684997558594,16.53426170349121,12.575885772705078,1.728853702545166,12.826950073242188,18.380474090576172,6.648703098297119,11.375690460205078,5.037492275238037,1450.8021298665333,661.232817264562,204.88027463681036,3292.092077601571,936.8927333787352,1357.7301932982218,2018.0129012970071
2024-05-14 00:05:05,-591.7801513671875,-5.634095191955566,-16.539396286010742,3.988762855529785,-12.748723983764648,4.993974685668945,-0.4771149158477783,-14.642718315124512,-1.552120327949524,8.224857330322266,1.0566881895065308,4.087806701660156,-4.306000709533691,168.9165802001953,72.28089904785156,33.187171936035156,34.54389572143555,29.83753776550293,19.17109489440918,15.850669860839844,15.703400611877441,10.915210723876953,11.47710132598877,15.536453247070312,11.493975639343262,8.295806884765625,-730.239501953125,-165.27459716796875,-115.90121459960938,-51.44490051269531,-58.41404724121094,-42.6353759765625,-38.06090545654297,-54.448272705078125,-35.342803955078125,-19.742603302001953,-27.380512237548828,-23.025745391845703,-22.54043960571289,-127.45245361328125,128.19338989257812,34.05286407470703,108.05105590820312,80.34764099121094,53.216243743896484,40.75221252441406,12.298542022705078,18.490936279296875,32.85847473144531,43.316566467285156,31.59874725341797,15.650592803955078,-730.239501953125,-48.57667922973633,-29.363384246826172,-19.82576560974121,-33.90980529785156,-1.0678362846374512,-10.48841667175293,-26.851593017578125,-9.048964500427246,0.0,-9.439024925231934,0.0,-8.510287284851074,-657.36279296875,0.0,-6.957450866699219,0.0,-12.969268798828125,0.0,0.0,-11.057254791259766,0.0,5.60581111907959,0.0,0.6711295247077942,-1.4705276489257812,-538.7970581054688,38.752197265625,0.0,15.492507934570312,0.0,16.42827606201172,6.8812761306762695,0.0,4.94730281829834,15.395694732666016,3.998643398284912,11.251474380493164,0.0,1212.520748561368,820.3902979700227,117.9845660898984,2698.6964554808824,400.12877157075144,1191.1420699051776,2003.8366145958623
2024-05-14 01:30:52,-534.3194580078125,34.37345886230469,-18.0428409576416,-6.41563081741333,-9.43356704711914,4.288845539093018,-1.7098463773727417,-14.214247703552246,-14.990765571594238,-6.565939903259277,-8.442474365234375,0.4170186221599579,-2.1840412616729736,207.5170440673828,44.945587158203125,41.03779602050781,20.32901382446289,21.377105712890625,9.236516952514648,9.800457000732422,19.83612060546875,18.44825553894043,9.531108856201172,11.947747230529785,8.309042930603027,12.587523460388184,-677.5731201171875,0.0,-111.17129516601562,-104.7440414428711,-74.23579406738281,-13.009969711303711,-24.58755111694336,-62.796592712402344,-60.83605194091797,-41.51946258544922,-33.706993103027344,-21.512813568115234,-30.438289642333984,-45.05788040161133,178.6402587890625,44.15984344482422,21.927642822265625,15.526055335998535,41.68756866455078,28.12712860107422,10.67779541015625,6.318910598754883,5.239516735076904,5.533872127532959,24.813085556030273,33.48293685913086,-677.5731201171875,0.0,-51.51979446411133,-13.999601364135742,-12.586783409118652,0.0,-8.608452796936035,-27.574813842773438,-28.90894317626953,-12.254055976867676,-19.001144409179688,-0.01332080364227295,-6.769617080688477,-663.2998046875,15.264266967773438,0.0,0.0,0.0,0.9569959044456482,0.0,-4.283039093017578,-9.219758987426758,-1.5932996273040771,-0.6915584802627563,0.0,0.0,-421.1737365722656,50.89356231689453,4.468384265899658,2.3403234481811523,1.0907025337219238,8.94770622253418,0.837515115737915,0.0,0.0,0.0,0.0,4.142581462860107,2.7999706268310547,1586.5536665852337,1226.4515712571085,107.78010120634673,5322.470605171536,447.66771651101095,1648.5039384158547,2072.7813176119216
2024-05-14 01:54:04,-545.5072021484375,33.51572036743164,-17.156774520874023,-5.4400715827941895,-12.99320125579834,-15.507734298706055,-5.186290740966797,-9.560757637023926,-1.9711368083953857,2.783154010772705,-0.8683693408966064,3.787283182144165,-2.5590250492095947,145.83680725097656,60.791725158691406,37.091304779052734,14.466019630432129,18.655582427978516,26.936485290527344,12.654580116271973,18.272546768188477,12.049908638000488,5.481112957000732,7.9729814529418945,9.069906234741211,5.830620288848877,-621.2861328125,-9.944725036621094,-112.37226104736328,-62.396183013916016,-60.458282470703125,-80.33258056640625,-41.06170654296875,-56.588035583496094,-34.19020080566406,-6.486635208129883,-24.955379486083984,-10.66397762298584,-22.461240768432617,-121.02092742919922,173.48435974121094,9.34716510772705,10.218667984008789,0.0,7.184299945831299,15.62216567993164,3.969083786010742,29.257923126220703,19.982234954833984,22.71221923828125,29.35708236694336,5.750471115112305,-621.2861328125,0.0,-5.017024040222168,-1.6742302179336548,-25.434486389160156,-16.943992614746094,-5.540380954742432,-5.405170440673828,0.0,0.0,-0.16745230555534363,0.0,-2.9477686882019043,-621.2861328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-580.5811157226562,19.568618774414062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.829887390136719,0.0,4.631821632385254,0.0,1906.6656266873815,1083.32827279075,343.2293856675611,4212.015395432447,1164.948144353734,1567.3779494095068,2842.5213639060325
2024-05-14 02:08:45,-681.7001342773438,-38.31388854980469,-18.471866607666016,14.036383628845215,-6.136965274810791,-2.665727138519287,-2.0199241638183594,-2.805713653564453,0.630664050579071,5.1607818603515625,-1.9573744535446167,3.629558563232422,-3.7496140003204346,160.9442596435547,56.07221603393555,29.29266929626465,30.987415313720703,19.152145385742188,18.534542083740234,13.044312477111816,22.005887985229492,8.354232788085938,20.3023624420166,11.571203231811523,9.585007667541504,9.37406063079834,-802.7030029296875,-186.61312866210938,-98.97486877441406,-44.238929748535156,-66.90065002441406,-56.82207489013672,-27.404098510742188,-39.266265869140625,-19.862340927124023,-31.62858009338379,-26.333892822265625,-14.3980131149292,-22.690156936645508,-159.27235412597656,42.561153411865234,13.978200912475586,97.31048583984375,38.25364303588867,40.1905517578125,32.48991394042969,53.53905487060547,21.564653396606445,64.71583557128906,29.330915451049805,31.35870361328125,21.645130157470703,-800.3883056640625,-87.66839599609375,-29.13201332092285,-0.7792832851409912,-10.86427116394043,-12.427963256835938,-8.602670669555664,-17.33126449584961,-4.060052394866943,-3.776762008666992,-9.95856761932373,-1.3696529865264893,-11.100883483886719,-743.1970825195312,-6.9259033203125,-6.889246940612793,0.9718120098114014,-1.0850427150726318,0.0,-2.510223388671875,-0.535892128944397,0.0,0.0,0.0,1.1765844821929932,-1.4102230072021484,-627.134765625,0.0,0.0,29.7501277923584,2.634808301925659,5.903877258300781,0.0,1.15530526638031,2.3534576892852783,12.83835506439209,2.5829923152923584,9.05575942993164,0.0,2156.069459186831,571.6506426779031,664.5242366348061,3333.849202469908,1761.9041893520807,2254.45366136695,2583.6435650621374
2024-05-14 02:42:17,-601.4724731445312,-14.315701484680176,-12.474017143249512,8.2888765335083,-5.759395122528076,15.015377044677734,5.129875183105469,-7.806243419647217,1.4234346151351929,1.7525522708892822,-3.9507017135620117,6.2757344245910645,-3.93833065032959,197.9200897216797,50.40329360961914,31.039546966552734,27.38425636291504,27.130369186401367,24.934812545776367,18.71033477783203,15.456599235534668,15.380186080932617,16.43950080871582,11.10240650177002,12.454298973083496,11.155508041381836,-755.4703979492188,-155.99581909179688,-115.11338806152344,-49.624820709228516,-82.8605728149414,-18.819698333740234,-37.25899124145508,-50.48857879638672,-52.87898254394531,-38.03778076171875,-41.75517272949219,-29.84622573852539,-37.9864616394043,-90.9329833984375,107.18658447265625,53.923912048339844,88.23897552490234,57.67610168457031,98.67266082763672,83.22222900390625,14.909383773803711,36.753055572509766,38.76301193237305,14.393129348754883,34.44511032104492,17.621234893798828,-751.202880859375,-38.58702087402344,-21.28052520751953,-1.3786040544509888,-21.843719482421875,0.0,-2.9082963466644287,-15.610174179077148,0.0,0.0,-7.751132011413574,0.0,-10.189332008361816,-718.33544921875,0.0,-0.840308427810669,0.29888010025024414,0.0,5.40334415435791,0.2213647961616516,-1.069457769393921,0.9792732000350952,3.260267972946167,0.0,5.699515342712402,0.0,-511.1029357910156,8.099413871765137,4.999785423278809,18.268173217773438,7.59095573425293,22.83995819091797,10.748960494995117,1.0211371183395386,10.076210021972656,9.194997787475586,2.82798433303833,14.067241668701172,2.9310078620910645,1589.877256987804,945.6401886967514,41.77562904824007,3197.4735807640304,554.2176773856211,1904.2087535565408,2332.333107676205
2024-05-14 02:42:23,-659.9823608398438,-27.70393943786621,-10.252914428710938,10.379493713378906,-0.13736669719219208,12.88939380645752,8.00373649597168,-1.9415022134780884,7.764045238494873,7.033603668212891,0.5370876789093018,10.858741760253906,-3.2653980255126953,154.32040405273438,71.15098571777344,24.09052276611328,27.195398330688477,23.32447052001953,16.236190795898438,17.31317138671875,12.489500999450684,14.453296661376953,18.406143188476562,10.323219299316406,12.16970443725586,9.930238723754883,-783.14111328125,-202.75189208984375,-71.32171630859375,-54.76104736328125,-56.569557189941406,-21.931285858154297,-25.176450729370117,-29.762645721435547,-22.090675354003906,-27.46494483947754,-17.93585777282715,-10.767549514770508,-27.107559204101562,-171.8795166015625,110.97174072265625,50.968650817871094,68.06523895263672,46.67144012451172,50.65607452392578,45.70426940917969,36.27392578125,35.947235107421875,54.17365264892578,27.499601364135742,36.299434661865234,18.56070899963379,-772.0184936523438,-62.082496643066406,-26.736099243164062,-1.3661231994628906,-12.768718719482422,0.0,-1.494347333908081,-7.41286563873291,0.0,-0.5782318115234375,-6.53099250793457,0.0,-10.922696113586426,-720.8028564453125,-2.215672492980957,-5.265870094299316,3.4810986518859863,0.0,7.981766700744629,1.880327820777893,-0.296764612197876,5.743535995483398,1.5713872909545898,0.0,9.682320594787598,-1.843719482421875,-593.9889526367188,2.134108066558838,1.8791236877441406,31.164060592651367,15.520191192626953,24.439674377441406,14.120635986328125,2.866509437561035,18.425968170166016,17.523033142089844,3.933765172958374,21.0860595703125,1.1702736616134644,1850.3703128160726,869.7917002667941,109.91562277664332,3558.9996645992323,1202.7874789615173,1942.0136605372354,2433.2466667867234
2024-05-14 02:53:44,-628.500244140625,-32.4414176940918,-18.924318313598633,8.842657089233398,-8.875545501708984,17.062715530395508,8.34088134765625,-3.679795503616333,7.645191192626953,7.443032264709473,-1.5407007932662964,6.6259565353393555,-6.220256805419922,163.0460205078125,54.9066276550293,42.8415412902832,31.552631378173828,22.300521850585938,18.02141571044922,17.073869705200195,12.132872581481934,14.334589004516602,11.16736125946045,11.497361183166504,12.822356224060059,12.93886947631836,-762.7233276367188,-150.57745361328125,-152.14382934570312,-70.96522521972656,-54.407981872558594,-13.03072738647461,-18.667728424072266,-31.966264724731445,-25.669864654541016,-13.333547592163086,-32.40108871459961,-21.08875274658203,-49.96291732788086,-134.70777893066406,58.6548957824707,49.526023864746094,84.15361022949219,36.431365966796875,65.02906799316406,47.2481689453125,28.144868850708008,52.813720703125,41.87001037597656,23.180721282958984,43.48456954956055,15.457094192504883,-748.4402465820312,-72.93565368652344,-29.306198120117188,-4.538731575012207,-25.634056091308594,1.4844555854797363,-2.9747791290283203,-10.641822814941406,0.0,0.0,-7.418971538543701,0.0,-8.79431438446045,-686.9945068359375,-6.0266642570495605,-9.055143356323242,0.9669495820999146,-2.4930195808410645,15.02189826965332,0.10948033630847931,-1.8022873401641846,4.748379707336426,2.3123412132263184,-0.21718329191207886,3.954500675201416,-2.7774133682250977,-568.0591430664062,0.594900369644165,4.595867156982422,30.720752716064453,1.2966980934143066,28.01003646850586,20.91242218017578,2.5635926723480225,14.725531578063965,13.934236526489258,4.855231285095215,14.46683406829834,0.0,1830.133752282655,757.432446755497,167.46928275669964,3966.840481816959,1461.0569844372883,1826.9981247391363,2254.014483585514
2024-05-14 02:54:57,-588.4285888671875,-15.208620071411133,-37.140480041503906,2.943589925765991,-21.249835968017578,14.73766803741455,9.03468132019043,-15.438658714294434,0.5856189727783203,8.516592025756836,-7.729761123657227,1.916374921798706,-6.81123685836792,253.00115966796875,40.87434768676758,46.76504135131836,20.542156219482422,28.280475616455078,22.817798614501953,16.694042205810547,18.814064025878906,10.272627830505371,9.377187728881836,9.205750465393066,14.323721885681152,10.755781173706055,-852.6497192382812,-109.97171020507812,-157.48428344726562,-45.935630798339844,-73.93704986572266,-35.908477783203125,-19.654094696044922,-52.81890869140625,-34.73122024536133,-5.83222770690918,-35.58102798461914,-44.31993103027344,-42.330726623535156,-97.42394256591797,86.99796295166016,24.045948028564453,47.527862548828125,71.0645751953125,59.52323532104492,45.164695739746094,42.921852111816406,23.106830596923828,42.71045684814453,10.857908248901367,27.852046966552734,11.414676666259766,-833.8989868164062,-36.889183044433594,-68.88909912109375,-2.987494468688965,-43.707786560058594,0.0,-1.4790550470352173,-30.338855743408203,-3.0916600227355957,0.0,-13.86013412475586,-0.8376829028129578,-12.734796524047852,-653.563720703125,-14.063496589660645,-22.30139923095703,0.23798221349716187,-25.02519989013672,7.788080215454102,2.3055121898651123,-15.575626373291016,0.0,7.5857648849487305,-6.752744674682617,2.2525501251220703,-4.353490829467773,-357.5948486328125,0.0,0.0,11.308938980102539,0.0,32.111114501953125,21.077320098876953,0.0,5.6969099044799805,13.613271713256836,0.0,10.54669189453125,0.0,2060.5008147159433,682.3035332588619,308.06621581778234,3858.174372433771,1713.3675761384154,2160.0419793747537,2388.63367274092
2024-05-14 04:05:08,-604.6749877929688,36.95768356323242,-11.500988006591797,9.731807708740234,-10.069345474243164,11.5377779006958,0.8819107413291931,-8.759296417236328,1.9594330787658691,-1.4694218635559082,-0.8713013529777527,1.7233171463012695,-8.015634536743164,169.34317016601562,39.8008918762207,60.785465240478516,22.93319320678711,36.0908203125,15.703656196594238,22.100393295288086,20.89028549194336,19.005708694458008,24.470836639404297,19.072734832763672,16.487276077270508,11.255243301391602,-754.5491333007812,-41.76980209350586,-145.59237670898438,-57.864280700683594,-92.33908081054688,-20.89358901977539,-57.10877990722656,-52.74823760986328,-45.748931884765625,-44.510826110839844,-45.509586334228516,-32.051612854003906,-48.1689453125,-93.0240478515625,108.06140899658203,62.56294250488281,58.0679931640625,56.9751091003418,43.60838317871094,63.20581817626953,41.79024124145508,39.04345703125,45.148529052734375,43.7654914855957,50.09455871582031,15.521238327026367,-714.2775268554688,6.582953453063965,-61.40018081665039,-3.7644801139831543,-35.60600280761719,-2.5836503505706787,-8.512395858764648,-25.499187469482422,-6.600437164306641,-17.290878295898438,-13.081523895263672,-11.089271545410156,-11.956649780273438,-677.7220458984375,36.7492790222168,6.662440299987793,9.945425987243652,0.0,13.44921875,3.994921922683716,-9.234234809875488,5.355585098266602,-2.5989065170288086,-0.6636926531791687,1.2600809335708618,-6.714913845062256,-582.8850708007812,75.17094421386719,35.75706481933594,26.60336685180664,11.698373794555664,22.328279495239258,11.783225059509277,4.6153950691223145,12.457083702087402,17.63349151611328,12.206571578979492,11.554435729980469,-0.6340842843055725,1398.5524932507478,770.800264748702,191.8176309605419,2741.457431986148,800.6757147945892,1455.740620822711,2023.2137986433595
